"combined_bucket","amount_percentile_bin","score_percentile_bin","min_amount","max_amount","min_score","max_score","total_transactions","fraud_transactions","fraud_percentage"
5073,51,73,29.90000,30.00000,"427","438",3637,20,0.55
5074,51,74,29.90000,30.00000,"438","448",3675,21,0.57
5075,51,75,29.90000,30.00000,"449","459",3681,20,0.54
5076,51,76,29.90000,30.00000,"459","470",3772,22,0.58
5077,51,77,29.90000,30.00000,"470","481",3662,12,0.33
5078,51,78,29.90000,30.00000,"482","494",3669,22,0.60
5079,51,79,29.90000,30.00000,"494","507",3673,23,0.63
5080,51,80,29.90000,30.00000,"507","521",3749,18,0.48
5081,51,81,29.90000,30.00000,"521","537",3843,35,0.91
5082,51,82,29.90000,30.00000,"537","552",3751,19,0.51
5083,51,83,29.90000,30.00000,"552","563",3889,34,0.87
5084,51,84,29.90000,30.00000,"563","576",3866,31,0.80
5085,51,85,29.90000,30.00000,"576","590",3847,29,0.75
5086,51,86,29.90000,30.00000,"590","604",3985,32,0.80
5087,51,87,29.90000,30.00000,"604","619",3914,29,0.74
5088,51,88,29.90000,30.00000,"619","635",3842,37,0.96
5089,51,89,29.90000,30.00000,"635","651",3884,30,0.77
5090,51,90,29.90000,30.00000,"651","664",3730,29,0.78
5091,51,91,29.90000,30.00000,"665","679",3765,37,0.98
5092,51,92,29.90000,30.00000,"679","696",3630,31,0.85
5093,51,93,29.90000,30.00000,"696","713",3588,43,1.20
5094,51,94,29.90000,30.00000,"713","733",3515,38,1.08
5095,51,95,29.90000,30.00000,"733","753",3297,43,1.30
5096,51,96,29.90000,30.00000,"753","769",3176,36,1.13
5097,51,97,29.90000,30.00000,"769","789",3027,43,1.42
5098,51,98,29.90000,30.00000,"789","810",2869,57,1.99
5099,51,99,29.90000,30.00000,"811","838",2823,45,1.59
5100,51,100,29.90000,30.00000,"839","993",2347,50,2.13
5101,52,1,30.00000,31.50000,"004","019",964,0,0.00
5102,52,2,30.00000,31.50000,"019","026",2149,0,0.00
5103,52,3,30.00000,31.50000,"026","032",2636,0,0.00
5104,52,4,30.00000,31.50000,"032","037",3181,0,0.00
5105,52,5,30.00000,31.50000,"037","041",3140,1,0.03
5106,52,6,30.00000,31.50000,"041","045",3350,0,0.00
5107,52,7,30.00000,31.50000,"045","048",3231,2,0.06
5108,52,8,30.00000,31.50000,"048","051",3696,0,0.00
5109,52,9,30.00000,31.50000,"052","055",3592,2,0.06
5110,52,10,30.00000,31.50000,"056","059",3709,1,0.03
5111,52,11,30.00000,31.50000,"059","063",3567,1,0.03
5112,52,12,30.00000,31.50000,"063","066",3499,6,0.17
5113,52,13,30.00000,31.50000,"066","069",3699,2,0.05
5114,52,14,30.00000,31.50000,"070","073",4166,2,0.05
5115,52,15,30.00000,31.50000,"073","076",3659,5,0.14
5116,52,16,30.00000,31.50000,"076","079",3992,11,0.28
5117,52,17,30.00000,31.50000,"080","083",3927,5,0.13
5118,52,18,30.00000,31.50000,"083","086",3712,1,0.03
5119,52,19,30.00000,31.50000,"086","089",4175,5,0.12
5120,52,20,30.00000,31.50000,"089","092",3750,1,0.03
5121,52,21,30.00000,31.50000,"092","096",3826,3,0.08
5122,52,22,30.00000,31.50000,"096","099",4336,1,0.02
5123,52,23,30.00000,31.50000,"099","103",3709,3,0.08
5124,52,24,30.00000,31.50000,"104","109",4211,2,0.05
5125,52,25,30.00000,31.50000,"109","114",3868,2,0.05
5126,52,26,30.00000,31.50000,"114","120",4037,3,0.07
5127,52,27,30.00000,31.50000,"120","125",3944,0,0.00
5128,52,28,30.00000,31.50000,"126","131",4045,2,0.05
5129,52,29,30.00000,31.50000,"131","137",3939,2,0.05
5130,52,30,30.00000,31.50000,"137","143",4046,6,0.15
5131,52,31,30.00000,31.50000,"143","148",3974,3,0.08
5132,52,32,30.00000,31.50000,"148","154",3917,4,0.10
5133,52,33,30.00000,31.50000,"154","159",4110,2,0.05
5134,52,34,30.00000,31.50000,"160","165",3943,7,0.18
5135,52,35,30.00000,31.50000,"165","171",3940,3,0.08
5136,52,36,30.00000,31.50000,"171","176",3947,4,0.10
5137,52,37,30.00000,31.50000,"176","182",3869,4,0.10
5138,52,38,30.00000,31.50000,"182","188",3984,5,0.13
5139,52,39,30.00000,31.50000,"188","194",3922,9,0.23
5140,52,40,30.00000,31.50000,"194","200",3928,6,0.15
5141,52,41,30.00000,31.50000,"200","206",3854,3,0.08
5142,52,42,30.00000,31.50000,"206","211",4063,9,0.22
5143,52,43,30.00000,31.50000,"212","217",3952,1,0.03
5144,52,44,30.00000,31.50000,"218","223",3990,3,0.08
5145,52,45,30.00000,31.50000,"224","229",3845,4,0.10
5146,52,46,30.00000,31.50000,"230","236",3995,8,0.20
5147,52,47,30.00000,31.50000,"236","242",4080,4,0.10
5148,52,48,30.00000,31.50000,"242","249",4093,4,0.10
5149,52,49,30.00000,31.50000,"249","255",3952,8,0.20
5150,52,50,30.00000,31.50000,"255","261",3878,4,0.10
5151,52,51,30.00000,31.50000,"261","267",3877,3,0.08
5152,52,52,30.00000,31.50000,"267","273",3870,6,0.16
5153,52,53,30.00000,31.50000,"274","280",3633,9,0.25
5154,52,54,30.00000,31.50000,"280","287",3899,4,0.10
5155,52,55,30.00000,31.50000,"287","294",3650,3,0.08
5156,52,56,30.00000,31.50000,"294","301",3854,7,0.18
5157,52,57,30.00000,31.50000,"301","307",3807,9,0.24
5158,52,58,30.00000,31.50000,"308","314",3467,4,0.12
5159,52,59,30.00000,31.50000,"314","321",3883,5,0.13
5160,52,60,30.00000,31.50000,"321","328",3502,8,0.23
5161,52,61,30.00000,31.50000,"328","335",3642,5,0.14
5162,52,62,30.00000,31.50000,"336","343",3648,8,0.22
5163,52,63,30.00000,31.50000,"344","351",3562,6,0.17
5164,52,64,30.00000,31.50000,"351","358",3463,6,0.17
5165,52,65,30.00000,31.50000,"358","366",3459,9,0.26
5166,52,66,30.00000,31.50000,"366","373",3725,5,0.13
5167,52,67,30.00000,31.50000,"374","382",3605,10,0.28
5168,52,68,30.00000,31.50000,"382","390",3554,10,0.28
5169,52,69,30.00000,31.50000,"391","399",3546,12,0.34
5170,52,70,30.00000,31.50000,"400","408",3573,10,0.28
5171,52,71,30.00000,31.50000,"408","417",3604,10,0.28
5172,52,72,30.00000,31.50000,"418","427",3635,9,0.25
5173,52,73,30.00000,31.50000,"427","438",3495,13,0.37
5174,52,74,30.00000,31.50000,"438","448",3465,8,0.23
5175,52,75,30.00000,31.50000,"449","459",3643,8,0.22
5176,52,76,30.00000,31.50000,"459","470",3633,13,0.36
5177,52,77,30.00000,31.50000,"470","481",3574,16,0.45
5178,52,78,30.00000,31.50000,"482","494",3566,17,0.48
5179,52,79,30.00000,31.50000,"494","507",3687,16,0.43
5180,52,80,30.00000,31.50000,"507","521",3628,16,0.44
5181,52,81,30.00000,31.50000,"521","537",3499,14,0.40
5182,52,82,30.00000,31.50000,"537","552",3658,16,0.44
5183,52,83,30.00000,31.50000,"552","563",3644,25,0.69
5184,52,84,30.00000,31.50000,"563","576",3450,6,0.17
5185,52,85,30.00000,31.50000,"576","590",3478,17,0.49
5186,52,86,30.00000,31.50000,"590","604",3463,21,0.61
5187,52,87,30.00000,31.50000,"604","619",3361,13,0.39
5188,52,88,30.00000,31.50000,"619","635",3429,19,0.55
5189,52,89,30.00000,31.50000,"635","651",3437,20,0.58
5190,52,90,30.00000,31.50000,"651","664",3371,20,0.59
5191,52,91,30.00000,31.50000,"665","679",3352,23,0.69
5192,52,92,30.00000,31.50000,"679","696",3254,25,0.77
5193,52,93,30.00000,31.50000,"696","713",3249,27,0.83
5194,52,94,30.00000,31.50000,"713","733",3100,14,0.45
5195,52,95,30.00000,31.50000,"733","753",3135,26,0.83
5196,52,96,30.00000,31.50000,"753","769",2986,20,0.67
5197,52,97,30.00000,31.50000,"769","789",3015,30,1.00
5198,52,98,30.00000,31.50000,"789","810",3028,64,2.11
5199,52,99,30.00000,31.50000,"811","838",3288,47,1.43
5200,52,100,30.00000,31.50000,"839","998",3448,28,0.81
5201,53,1,31.50000,32.90000,"002","019",6225,3,0.05
5202,53,2,31.50000,32.90000,"019","026",5886,5,0.08
5203,53,3,31.50000,32.90000,"026","032",5145,8,0.16
5204,53,4,31.50000,32.90000,"032","037",4896,4,0.08
5205,53,5,31.50000,32.90000,"037","041",4542,6,0.13
5206,53,6,31.50000,32.90000,"041","045",4088,3,0.07
5207,53,7,31.50000,32.90000,"045","048",3733,2,0.05
5208,53,8,31.50000,32.90000,"048","051",4000,5,0.13
5209,53,9,31.50000,32.90000,"052","055",3966,1,0.03
5210,53,10,31.50000,32.90000,"056","059",3776,3,0.08
5211,53,11,31.50000,32.90000,"059","063",3595,3,0.08
5212,53,12,31.50000,32.90000,"063","066",3625,4,0.11
5213,53,13,31.50000,32.90000,"066","069",3679,3,0.08
5214,53,14,31.50000,32.90000,"070","073",3915,2,0.05
5215,53,15,31.50000,32.90000,"073","076",3507,4,0.11
5216,53,16,31.50000,32.90000,"076","079",3738,2,0.05
5217,53,17,31.50000,32.90000,"080","083",3622,5,0.14
5218,53,18,31.50000,32.90000,"083","086",3407,2,0.06
5219,53,19,31.50000,32.90000,"086","089",3980,2,0.05
5220,53,20,31.50000,32.90000,"089","092",3360,2,0.06
5221,53,21,31.50000,32.90000,"092","096",3342,6,0.18
5222,53,22,31.50000,32.90000,"096","099",3947,3,0.08
5223,53,23,31.50000,32.90000,"099","103",3479,6,0.17
5224,53,24,31.50000,32.90000,"104","109",3812,5,0.13
5225,53,25,31.50000,32.90000,"109","114",3440,4,0.12
5226,53,26,31.50000,32.90000,"114","120",3678,1,0.03
5227,53,27,31.50000,32.90000,"120","125",3766,2,0.05
5228,53,28,31.50000,32.90000,"126","131",3733,4,0.11
5229,53,29,31.50000,32.90000,"131","137",3564,7,0.20
5230,53,30,31.50000,32.90000,"137","143",3661,6,0.16
5231,53,31,31.50000,32.90000,"143","148",3569,2,0.06
5232,53,32,31.50000,32.90000,"148","154",3529,2,0.06
5233,53,33,31.50000,32.90000,"154","159",3740,2,0.05
5234,53,34,31.50000,32.90000,"160","165",3648,2,0.05
5235,53,35,31.50000,32.90000,"165","171",3543,4,0.11
5236,53,36,31.50000,32.90000,"171","176",3679,5,0.14
5237,53,37,31.50000,32.90000,"176","182",3486,4,0.11
5238,53,38,31.50000,32.90000,"182","188",3662,7,0.19
5239,53,39,31.50000,32.90000,"188","194",3638,6,0.16
5240,53,40,31.50000,32.90000,"194","200",3554,1,0.03
5241,53,41,31.50000,32.90000,"200","206",3482,10,0.29
5242,53,42,31.50000,32.90000,"206","211",3646,5,0.14
5243,53,43,31.50000,32.90000,"212","217",3564,6,0.17
5244,53,44,31.50000,32.90000,"218","223",3490,4,0.11
5245,53,45,31.50000,32.90000,"224","229",3377,5,0.15
5246,53,46,31.50000,32.90000,"230","236",3450,6,0.17
5247,53,47,31.50000,32.90000,"236","242",3741,4,0.11
5248,53,48,31.50000,32.90000,"242","249",3637,4,0.11
5249,53,49,31.50000,32.90000,"249","255",3517,5,0.14
5250,53,50,31.50000,32.90000,"255","261",3486,4,0.11
5251,53,51,31.50000,32.90000,"261","267",3573,4,0.11
5252,53,52,31.50000,32.90000,"267","273",3467,3,0.09
5253,53,53,31.50000,32.90000,"274","280",3467,12,0.35
5254,53,54,31.50000,32.90000,"280","287",3817,7,0.18
5255,53,55,31.50000,32.90000,"287","294",3323,8,0.24
5256,53,56,31.50000,32.90000,"294","301",3652,4,0.11
5257,53,57,31.50000,32.90000,"301","307",3751,7,0.19
5258,53,58,31.50000,32.90000,"308","314",3432,12,0.35
5259,53,59,31.50000,32.90000,"314","321",3763,8,0.21
5260,53,60,31.50000,32.90000,"321","328",3414,9,0.26
5261,53,61,31.50000,32.90000,"328","335",3621,11,0.30
5262,53,62,31.50000,32.90000,"336","343",3715,14,0.38
5263,53,63,31.50000,32.90000,"344","351",3567,1,0.03
5264,53,64,31.50000,32.90000,"351","358",3599,6,0.17
5265,53,65,31.50000,32.90000,"358","366",3453,7,0.20
5266,53,66,31.50000,32.90000,"366","373",3756,7,0.19
5267,53,67,31.50000,32.90000,"374","382",3617,11,0.30
5268,53,68,31.50000,32.90000,"382","390",3611,10,0.28
5269,53,69,31.50000,32.90000,"391","399",3687,6,0.16
5270,53,70,31.50000,32.90000,"400","408",3742,14,0.37
5271,53,71,31.50000,32.90000,"408","417",3618,9,0.25
5272,53,72,31.50000,32.90000,"418","427",3652,10,0.27
5273,53,73,31.50000,32.90000,"427","438",3610,11,0.30
5274,53,74,31.50000,32.90000,"438","448",3729,18,0.48
5275,53,75,31.50000,32.90000,"449","459",3575,12,0.34
5276,53,76,31.50000,32.90000,"459","470",3604,12,0.33
5277,53,77,31.50000,32.90000,"470","481",3560,13,0.37
5278,53,78,31.50000,32.90000,"482","494",3614,11,0.30
5279,53,79,31.50000,32.90000,"494","507",3579,14,0.39
5280,53,80,31.50000,32.90000,"507","521",3618,23,0.64
5281,53,81,31.50000,32.90000,"521","537",3540,15,0.42
5282,53,82,31.50000,32.90000,"537","552",3535,17,0.48
5283,53,83,31.50000,32.90000,"552","563",3552,16,0.45
5284,53,84,31.50000,32.90000,"563","576",3463,21,0.61
5285,53,85,31.50000,32.90000,"576","590",3494,27,0.77
5286,53,86,31.50000,32.90000,"590","604",3633,26,0.72
5287,53,87,31.50000,32.90000,"604","619",3554,27,0.76
5288,53,88,31.50000,32.90000,"619","635",3647,26,0.71
5289,53,89,31.50000,32.90000,"635","651",3459,23,0.66
5290,53,90,31.50000,32.90000,"651","664",3496,23,0.66
5291,53,91,31.50000,32.90000,"665","679",3397,30,0.88
5292,53,92,31.50000,32.90000,"679","696",3272,24,0.73
5293,53,93,31.50000,32.90000,"696","713",3362,37,1.10
5294,53,94,31.50000,32.90000,"713","733",3275,26,0.79
5295,53,95,31.50000,32.90000,"733","753",3058,32,1.05
5296,53,96,31.50000,32.90000,"753","769",2911,26,0.89
5297,53,97,31.50000,32.90000,"769","789",2725,34,1.25
5298,53,98,31.50000,32.90000,"789","810",2504,32,1.28
5299,53,99,31.50000,32.90000,"811","838",2294,28,1.22
5300,53,100,31.50000,32.90000,"839","992",1883,17,0.90
5301,54,1,32.90000,34.11000,"003","019",3862,2,0.05
5302,54,2,32.90000,34.11000,"019","026",3916,3,0.08
5303,54,3,32.90000,34.12000,"026","032",4090,4,0.10
5304,54,4,32.90000,34.12000,"032","037",4321,1,0.02
5305,54,5,32.90000,34.11000,"037","041",4072,1,0.02
5306,54,6,32.90000,34.11000,"041","045",3872,0,0.00
5307,54,7,32.90000,34.11000,"045","048",3943,2,0.05
5308,54,8,32.90000,34.12000,"048","051",4406,1,0.02
5309,54,9,32.90000,34.11000,"052","055",4125,3,0.07
5310,54,10,32.90000,34.11000,"056","059",3958,3,0.08
5311,54,11,32.90000,34.11000,"059","063",4025,2,0.05
5312,54,12,32.90000,34.11000,"063","066",3898,4,0.10
5313,54,13,32.90000,34.12000,"066","069",4029,0,0.00
5314,54,14,32.90000,34.12000,"070","073",4188,4,0.10
5315,54,15,32.90000,34.11000,"073","076",3813,3,0.08
5316,54,16,32.90000,34.12000,"076","079",3928,4,0.10
5317,54,17,32.90000,34.11000,"080","083",4065,2,0.05
5318,54,18,32.90000,34.11000,"083","086",3805,2,0.05
5319,54,19,32.90000,34.11000,"086","089",4346,6,0.14
5320,54,20,32.90000,34.12000,"089","092",3739,3,0.08
5321,54,21,32.90000,34.12000,"092","096",3802,3,0.08
5322,54,22,32.90000,34.12000,"096","099",4335,3,0.07
5323,54,23,32.90000,34.12000,"099","103",3732,6,0.16
5324,54,24,32.90000,34.12000,"104","109",4126,2,0.05
5325,54,25,32.90000,34.11000,"109","114",3917,2,0.05
5326,54,26,32.90000,34.11000,"114","120",3935,3,0.08
5327,54,27,32.90000,34.12000,"120","125",3964,1,0.03
5328,54,28,32.90000,34.12000,"126","131",4096,8,0.20
5329,54,29,32.90000,34.11000,"131","137",3889,1,0.03
5330,54,30,32.90000,34.12000,"137","143",3912,1,0.03
5331,54,31,32.90000,34.12000,"143","148",3969,2,0.05
5332,54,32,32.90000,34.12000,"148","154",3785,3,0.08
5333,54,33,32.90000,34.11000,"154","159",4078,1,0.02
5334,54,34,32.90000,34.12000,"160","165",3802,3,0.08
5335,54,35,32.90000,34.11000,"165","171",3967,4,0.10
5336,54,36,32.90000,34.12000,"171","176",3923,3,0.08
5337,54,37,32.90000,34.12000,"176","182",3819,4,0.10
5338,54,38,32.90000,34.12000,"182","188",3938,4,0.10
5339,54,39,32.90000,34.12000,"188","194",3976,4,0.10
5340,54,40,32.90000,34.11000,"194","200",3862,6,0.16
5341,54,41,32.90000,34.12000,"200","206",3873,6,0.15
5342,54,42,32.90000,34.12000,"206","211",3890,7,0.18
5343,54,43,32.90000,34.12000,"212","217",3908,3,0.08
5344,54,44,32.90000,34.12000,"218","223",3898,7,0.18
5345,54,45,32.90000,34.12000,"224","229",3749,3,0.08
5346,54,46,32.90000,34.11000,"230","236",3683,2,0.05
5347,54,47,32.90000,34.11000,"236","242",3845,2,0.05
5348,54,48,32.90000,34.12000,"242","249",3922,9,0.23
5349,54,49,32.90000,34.11000,"249","255",3818,4,0.10
5350,54,50,32.90000,34.12000,"255","261",3930,5,0.13
5351,54,51,32.90000,34.11000,"261","267",3810,3,0.08
5352,54,52,32.90000,34.12000,"267","273",3806,7,0.18
5353,54,53,32.90000,34.12000,"274","280",3716,9,0.24
5354,54,54,32.90000,34.12000,"280","287",3878,6,0.15
5355,54,55,32.90000,34.12000,"287","294",3662,7,0.19
5356,54,56,32.90000,34.11000,"294","301",3909,8,0.20
5357,54,57,32.90000,34.11000,"301","307",3902,3,0.08
5358,54,58,32.90000,34.12000,"308","314",3539,5,0.14
5359,54,59,32.90000,34.12000,"314","321",3850,6,0.16
5360,54,60,32.90000,34.12000,"321","328",3570,7,0.20
5361,54,61,32.90000,34.12000,"328","335",3694,9,0.24
5362,54,62,32.90000,34.11000,"336","343",3832,5,0.13
5363,54,63,32.90000,34.11000,"344","351",3609,10,0.28
5364,54,64,32.90000,34.11000,"351","358",3440,9,0.26
5365,54,65,32.90000,34.12000,"358","366",3600,5,0.14
5366,54,66,32.90000,34.12000,"366","373",3631,12,0.33
5367,54,67,32.90000,34.12000,"374","382",3559,11,0.31
5368,54,68,32.90000,34.11000,"382","390",3458,8,0.23
5369,54,69,32.90000,34.12000,"391","399",3479,8,0.23
5370,54,70,32.90000,34.11000,"400","408",3508,10,0.29
5371,54,71,32.90000,34.12000,"408","417",3493,16,0.46
5372,54,72,32.90000,34.12000,"418","427",3581,12,0.34
5373,54,73,32.90000,34.12000,"427","438",3494,16,0.46
5374,54,74,32.90000,34.12000,"438","448",3457,18,0.52
5375,54,75,32.90000,34.12000,"449","459",3415,11,0.32
5376,54,76,32.90000,34.12000,"459","470",3415,11,0.32
5377,54,77,32.90000,34.12000,"470","481",3416,11,0.32
5378,54,78,32.90000,34.12000,"482","494",3447,12,0.35
5379,54,79,32.90000,34.12000,"494","507",3352,12,0.36
5380,54,80,32.90000,34.11000,"507","521",3369,10,0.30
5381,54,81,32.90000,34.11000,"521","537",3306,12,0.36
5382,54,82,32.90000,34.12000,"537","552",3350,11,0.33
5383,54,83,32.90000,34.11000,"552","563",3339,10,0.30
5384,54,84,32.90000,34.12000,"563","576",3244,10,0.31
5385,54,85,32.90000,34.11000,"576","590",3295,12,0.36
5386,54,86,32.90000,34.12000,"590","604",3359,14,0.42
5387,54,87,32.90000,34.11000,"604","619",3289,12,0.36
5388,54,88,32.90000,34.12000,"619","635",3140,13,0.41
5389,54,89,32.90000,34.12000,"635","651",3123,13,0.42
5390,54,90,32.90000,34.11000,"651","664",3122,19,0.61
5391,54,91,32.90000,34.12000,"665","679",2996,16,0.53
5392,54,92,32.90000,34.12000,"679","696",2910,18,0.62
5393,54,93,32.90000,34.12000,"696","713",2752,21,0.76
5394,54,94,32.90000,34.11000,"713","733",2744,21,0.77
5395,54,95,32.90000,34.11000,"733","753",2525,17,0.67
5396,54,96,32.90000,34.11000,"753","769",2470,14,0.57
5397,54,97,32.90000,34.12000,"769","789",2315,16,0.69
5398,54,98,32.90000,34.12000,"789","810",2178,17,0.78
5399,54,99,32.90000,34.12000,"811","838",2000,16,0.80
5400,54,100,32.90000,34.11000,"839","994",1693,13,0.77
5401,55,1,34.12000,34.95000,"002","019",4463,1,0.02
5402,55,2,34.12000,34.95000,"019","026",3734,1,0.03
5403,55,3,34.12000,34.95000,"026","032",3402,1,0.03
5404,55,4,34.12000,34.95000,"032","037",3545,2,0.06
5405,55,5,34.12000,34.95000,"037","041",3347,1,0.03
5406,55,6,34.12000,34.95000,"041","045",3380,0,0.00
5407,55,7,34.12000,34.95000,"045","048",3281,1,0.03
5408,55,8,34.12000,34.95000,"048","051",3842,3,0.08
5409,55,9,34.12000,34.95000,"052","055",3573,2,0.06
5410,55,10,34.12000,34.95000,"056","059",3762,0,0.00
5411,55,11,34.12000,34.95000,"059","063",3463,1,0.03
5412,55,12,34.12000,34.95000,"063","066",3590,2,0.06
5413,55,13,34.12000,34.95000,"066","069",3746,1,0.03
5414,55,14,34.12000,34.95000,"070","073",4002,5,0.12
5415,55,15,34.12000,34.95000,"073","076",3554,3,0.08
5416,55,16,34.12000,34.95000,"076","079",3719,0,0.00
5417,55,17,34.12000,34.95000,"080","083",3759,1,0.03
5418,55,18,34.12000,34.95000,"083","086",3549,0,0.00
5419,55,19,34.12000,34.95000,"086","089",4144,3,0.07
5420,55,20,34.12000,34.95000,"089","092",3541,1,0.03
5421,55,21,34.12000,34.95000,"092","096",3562,0,0.00
5422,55,22,34.12000,34.95000,"096","099",4311,3,0.07
5423,55,23,34.12000,34.95000,"099","103",3619,1,0.03
5424,55,24,34.12000,34.95000,"104","109",4183,4,0.10
5425,55,25,34.12000,34.95000,"109","114",3826,0,0.00
5426,55,26,34.12000,34.95000,"114","120",3890,1,0.03
5427,55,27,34.12000,34.95000,"120","125",4197,4,0.10
5428,55,28,34.12000,34.95000,"126","131",4280,4,0.09
5429,55,29,34.12000,34.95000,"131","137",3916,3,0.08
5430,55,30,34.12000,34.95000,"137","143",4054,2,0.05
5431,55,31,34.12000,34.95000,"143","148",4130,3,0.07
5432,55,32,34.12000,34.95000,"148","154",3985,4,0.10
5433,55,33,34.12000,34.95000,"154","159",4355,1,0.02
5434,55,34,34.12000,34.95000,"160","165",4205,3,0.07
5435,55,35,34.12000,34.95000,"165","171",4126,0,0.00
5436,55,36,34.12000,34.95000,"171","176",4060,1,0.02
5437,55,37,34.12000,34.95000,"176","182",4164,4,0.10
5438,55,38,34.12000,34.95000,"182","188",4210,4,0.10
5439,55,39,34.12000,34.95000,"188","194",4376,5,0.11
5440,55,40,34.12000,34.95000,"194","200",4351,2,0.05
5441,55,41,34.12000,34.95000,"200","206",4272,3,0.07
5442,55,42,34.12000,34.95000,"206","211",4338,1,0.02
5443,55,43,34.12000,34.95000,"212","217",4384,6,0.14
5444,55,44,34.12000,34.95000,"218","223",4270,6,0.14
5445,55,45,34.12000,34.95000,"224","229",4112,2,0.05
5446,55,46,34.12000,34.95000,"230","236",4143,4,0.10
5447,55,47,34.12000,34.95000,"236","242",4244,6,0.14
5448,55,48,34.12000,34.95000,"242","249",4298,6,0.14
5449,55,49,34.12000,34.95000,"249","255",4165,6,0.14
5450,55,50,34.12000,34.95000,"255","261",4113,3,0.07
5451,55,51,34.12000,34.95000,"261","267",4125,3,0.07
5452,55,52,34.12000,34.95000,"267","273",4024,4,0.10
5453,55,53,34.12000,34.95000,"274","280",4032,5,0.12
